ID,Start Position X,Start Position Y,Start Position Z,End Position X,End Position Y,End Position Z,Type,Simulation,Time Spent_Norm,Time Spent_CAV,Time Spent_Mixed
0,(40.7, 1.5, 27.2),(20.4, 1.5, -42.0),CAV,0,89.40905,0,0
1,(-1.3, 1.5, 38.8),(-11.8, 1.5, -39.7),NonCAV,0,61.12813,63.11343,0
2,(-15.0, 1.5, 0.1),(39.4, 1.5, 16.7),CAV,0,79.97635,0,0
