ID,Start Position X,Start Position Y,Start Position Z,End Position X,End Position Y,End Position Z,Type,Time Spent,Simulation
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,239,68
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,245,77
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,248,44
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,257,77
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,259,53
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,266,53
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,267,60
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,272,17
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,275,13
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,280,36
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,283,59
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,285,14
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,288,51
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,290,69
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,292,21
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,293,2
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,300,83
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,302,60
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,305,23
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,311,88
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,312,68
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,317,46
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,329,4
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,334,35
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,335,87
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,340,63
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,343,55
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,345,66
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,346,49
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,351,31
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,354,39
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,357,89
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,361,60
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,365,35
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,366,51
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,367,19
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,369,22
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,370,71
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,373,53
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,375,38
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,377,84
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,381,78
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,387,52
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,392,51
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,400,0
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,416,72
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,420,58
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,426,84
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,429,19
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,430,50
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,445,78
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,453,23
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,454,90
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,461,21
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,463,70
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,464,66
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,466,17
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,473,15
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,477,69
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,484,57
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,485,41
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,489,49
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,492,57
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,493,93
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,494,34
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,504,1
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,507,20
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,515,63
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,521,51
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,522,86
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,523,39
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,524,44
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,529,38
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,537,94
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,539,54
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,545,77
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,546,53
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,554,61
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,555,20
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,558,48
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,563,29
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,565,33
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,571,79
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,572,31
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,577,51
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,578,45
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,579,99
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,590,79
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,599,28
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,600,22
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,602,60
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,604,8
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,606,28
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,607,35
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,620,55
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,621,8
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,622,90
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,623,82
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,625,48
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,632,74
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,636,99
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,646,60
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,647,74
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,649,95
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,651,49
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,656,82
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,658,42
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,660,76
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,665,30
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,666,79
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,671,92
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,673,95
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,677,95
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,682,45
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,685,26
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,686,11
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,692,29
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,699,32
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,712,66
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,717,54
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,728,13
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,733,55
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,739,34
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,746,33
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,748,8
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,753,96
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,756,92
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,757,65
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,762,92
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,765,7
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,766,99
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,768,57
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,776,10
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,799,55
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,805,29
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,814,61
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,820,75
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,822,72
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,826,38
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,827,15
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,830,60
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,839,35
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,840,56
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,841,85
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,843,32
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,844,28
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,847,17
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,848,58
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,852,72
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,853,56
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,859,36
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,869,95
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,871,16
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,873,41
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,882,27
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,884,33
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,889,48
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,890,41
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,893,46
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,897,21
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,900,89
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,902,69
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,903,70
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,904,55
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,907,46
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,909,53
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,910,54
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,913,51
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,927,76
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,933,20
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,939,61
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,947,65
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,951,23
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,962,29
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,975,6
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,986,49
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,987,54
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,988,86
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,993,32
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,994,59
1,(23.2, 1.5, -10.2),(-12.8, 1.5, -37.8),NonCAV,1000,54
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,4,42
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,9,64
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,11,63
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,28,81
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,41,45
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,44,28
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,47,5
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,49,61
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,50,26
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,54,91
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,56,23
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,57,44
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,66,46
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,75,2
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,77,12
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,78,34
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,79,76
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,80,41
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,83,59
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,93,18
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,95,11
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,99,97
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,105,76
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,124,5
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,127,26
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,129,5
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,132,58
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,143,70
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,144,68
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,145,39
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,146,92
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,167,22
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,170,64
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,172,22
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,175,36
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,176,90
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,177,0
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,179,35
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,181,85
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,183,78
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,189,4
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,193,93
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,207,56
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,210,39
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,211,15
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,213,91
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,215,20
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,216,68
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,220,5
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,226,15
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,229,57
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,233,49
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,235,65
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,236,35
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,242,25
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,252,80
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,255,39
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,261,17
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,265,29
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,282,78
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,289,31
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,294,91
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,299,52
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,303,59
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,306,52
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,308,94
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,309,70
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,313,41
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,324,5
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,325,53
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,327,22
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,328,68
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,331,89
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,337,54
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,339,62
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,344,8
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,352,16
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,353,90
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,356,81
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,359,75
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,362,43
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,364,90
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,380,96
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,382,47
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,384,9
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,395,65
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,398,59
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,401,17
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,406,74
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,411,54
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,412,86
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,419,6
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,424,17
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,432,4
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,436,53
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,437,98
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,439,22
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,441,47
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,447,31
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,449,50
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,451,86
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,459,5
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,460,60
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,462,90
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,469,18
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,471,17
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,472,64
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,474,8
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,475,42
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,478,45
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,479,95
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,483,12
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,495,79
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,498,84
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,500,77
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,502,60
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,512,46
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,532,87
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,540,67
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,541,65
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,543,95
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,544,85
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,547,89
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,548,0
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,549,70
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,550,52
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,552,72
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,556,21
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,560,63
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,567,22
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,569,84
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,574,34
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,576,9
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,580,13
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,581,95
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,583,27
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,584,76
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,589,54
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,591,44
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,594,36
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,597,59
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,609,98
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,611,11
